GeneID	Length
pag1	4435
pagr1	1324
pah	3409
paics	5939
paip1	2670
paip2b	2902
pak1	5141
pak1ip1	1525
pak2b	3065
pak4	7166
pak7	4164
palb2	4784
pald1a	4248
palm1a	1752
palm1b	4227
palm3	2811
palmdb	2144
pam	6701
pamr1	4048
pan2	3963
pan3	3251
pane1	1088
pank1a	7442
pank2	3202
pank4	3830
panx2	4735
panx3	2812
paplna	4275
paplnb	2280
papolg	4805
pappa2	6905
pappaa	11729
papss1	3195
paqr4a	8771
paqr5b	1969
paqr6	4450
paqr7a	1747
paqr7b	3495
paqr8	1510
paqr9	6314
parapinopsina	1252
pard3ab	9275
pard6a	3563
pard6b	2302
pard6gb	2171
parga	3530
pargl	4305
parietopsin	1916
park7	1037
parla	1792
parm1	4500
parn	3191
parp1	4002
parp10	5101
parp16	1690
parp2	3165
parp3	2751
parp4	7165
parp6a	7668
parp9	3398
pars2	1658
parvaa	2643
parvb	1787
parvg	1643
pask	4395
patj	11355
patl1	2981
patl2	3076
patz1	6158
pawr	2809
pax10	1692
pax1a	1650
pax2a	4321
pax3b	3446
pax4	1874
pax5	8849
pax6b	3713
pax7a	4638
pax8	2623
pax9	2501
paxbp1	3589
paxip1	3864
paxx	1245
pbk	1818
pbrm1	5393
pbrm1l	5357
pbx1a	2974
pbx1b	4750
pbx2	2269
pbx3b	4344
pbx4	5089
pbxip1a	5013
pbxip1b	3880
pcare1	3217
pcbd1	1205
pcca	2557
pccb	2329
pcdh10b	4980
pcdh12	5116
pcdh17	8626
pcdh18a	5595
pcdh18b	4559
pcdh19	6691
pcdh20	2881
pcdh7a	8983
pcdh7b	8815
pcdh8	3515
pcf11	5433
pcgf1	958
pcgf5b	2253
pcgf6	2177
pcid2	843
pcif1	6179
pck1	2883
pck2	3259
pclaf	586
pclob	19688
pcm1	8018
pcmt	1829
pcmtd1	4095
pcmtl	1755
pcna	1452
pcnt	13172
pcnx1	7572
pcnx2	6968
pcnx4	4624
pcolce2b	2644
pcolcea	2732
pcolceb	1303
pcp4a	1393
pcsk1	3631
pcsk1nl	1144
pcsk2	3082
pcsk5a	6444
pcsk5b	5503
pcsk6	2986
pcsk7	3690
pctp	2359
pcyox1	3435
pcyt1aa	3767
pcyt1ba	2747
pcyt1bb	1748
pcyt2	2608
pdap1a	2100
pdap1b	1011
pdcb	1955
pdcd10a	1791
pdcd10b	1667
pdcd11	6414
pdcd2	1451
pdcd4a	2983
pdcd4b	2241
pdcd5	1319
pdcd6	1485
pdcd6ip	3714
pdcd7	2069
pdcl3	1096
pde10a	5194
pde11a	5244
pde11al	3320
pde12	3103
pde1a	6511
pde1ca	4732
pde1cb	3746
pde3b	6394
pde4a	6788
pde4ba	8253
pde4ca	7041
pde4d	8232
pde4dip	8324
pde5aa	3581
pde5ab	4726
pde6a	3534
pde6b	5282
pde6c	4712
pde6d	2320
pde6gb	528
pde7a	4497
pde8a	6535
pde8b	3449
pde9al	3324
pdf	1685
pdgfab	3946
pdgfc	2169
pdgfd	4545
pdgfra	6683
pdgfrb	5822
pdgfrl	1809
pdha1a	3245
pdha1b	3693
pdhb	2138
pdhx	2317
pdia2	2979
pdia3	2387
pdia4	2390
pdia5	4003
pdia6	2252
pdik1l	7042
pdk1	3679
pdk2a	3867
pdk3a	4279
pdk4	2975
pdlim1	1971
pdlim2	2650
pdlim4	4473
pdlim5a	2144
pdlim5b	3286
pdlim7	2856
pdp1	3215
pdp2	2380
pdpk1b	4043
pdpr	5802
pdrg1	704
pds5a	5921
pds5b	5112
pdss1	2058
pdss2	1635
pdx1	3116
pdxdc1	2488
pdxkb	6534
pdxp	1919
pdyn	1107
pdzd11	443
pdzd2	8029
pdzd3b	2890
pdzd7a	4585
pdzd8	6535
pdzk1	2319
pdzk1ip1	1764
pdzph1	3607
pdzrn3b	4075
pdzrn4	4091
peak1	9836
peak3	1898
pear1	5379
pebp1	843
pecam1	3054
pecr	1584
pef1	2038
peli1b	2317
peli2	3813
peli3	2015
pelo	1773
pelp1	4151
pemt	1900
pepd	1972
per1b	6543
per2	6113
per3	5692
perm1	3090
perp	2735
pes	2186
pex1	4073
pex10	1624
pex11a	2075
pex11b	2207
pex11g	2355
pex13	1622
pex14	2701
pex19	2527
pex2	2012
pex26	3220
pex5	3174
pex5la	3330
pex5lb	5603
pex7	1265
pfas	4793
pfdn2	1363
pfdn4	785
pfdn5	830
pfdn6	699
pfkfb1	2371
pfkfb2b	3426
pfkfb3	3184
pfkfb4b	4431
pfkla	3114
pfkma	2579
pfkmb	2842
pfkpa	3460
pfn2l	2669
pgam1b	1507
pgam2	1529
pgam5	1609
pgap1	7567
pgap2	1838
pgap3	3224
pgap4	2542
pgap6	4281
pgbd5	3188
pgd	1957
pgfa	1149
pgfb	933
pgghg	2961
pggt1b	4548
pgk1	2460
pgls	1428
pglyrp5	1547
pgm1	2735
pgm2	2885
pgm3	2277
pgm5	2584
pgp	1891
pgpep1l	2173
pgr	4144
pgrmc1	2182
pgrmc2	2528
phactr1	4101
phactr2	6045
phactr3a	2528
phactr3b	3036
phactr4a	4577
phactr4b	5740
phax	1739
phb	1730
phc1	3350
phc2a	3580
phc2b	5054
phc3	4199
pheta1	3501
phex	2980
phf1	6595
phf10	2650
phf11	2680
phf12b	4812
phf13	4035
phf14	9516
phf2	5907
phf20a	4014
phf21ab	6682
phf21b	2764
phf23b	3036
phf24	3099
phf3	5781
phf5a	557
phf6	2169
phf8	5524
phgdh	2163
phip	9240
phka1a	6335
phka2	5310
phkb	5327
phkg2	2350
phlda1	5592
phlda2	936
phlda3	1313
phldb1a	6310
phldb1b	6664
phldb2a	3802
phldb2b	6624
phldb3	2712
phlpp1	7103
phlpp2	9036
phospho1	1752
phospho2	3908
phox2a	3932
phox2bb	1038
phpt1	1014
phrf1	7130
phtf1	3211
phyh	1704
phyhd1	1139
phykpl	1789
pi15a	2113
pi4k2a	2545
pi4k2b	2955
pi4kab	7497
pianp	3096
pias1b	2966
pias2	4434
pias4a	4350
pibf1	2963
picalma	3534
picalmb	4430
pick1	1514
pid1	3052
pidd1	5415
piezo1	8878
pif1	2304
piga	2202
pigb	1992
pigc	1431
pigf	959
pigg	4591
pigh	1366
pigk	3560
pigl	1529
pigm	1606
pign	3824
pigo	5003
pigp	976
pigq	3864
pigr	1500
pigs	2017
pigt	3115
pigv	2527
pigw	2055
pigx	912
pih1d1	1171
pih1d2	1857
pik3ap1	3378
pik3c2a	7127
pik3c2b	8347
pik3c2g	6115
pik3c3	3305
pik3ca	9120
pik3cb	5130
pik3cd	5709
pik3cg	5244
pik3ip1	2385
pik3r1	5380
pik3r2	10771
pik3r3b	11654
pik3r4	4451
pik3r5	4468
pikfyve	1992
pim1	2907
pim3	3095
pin1	1335
pin4	791
pink1	4018
pinx1	2882
pip4k2aa	5989
pip4k2ca	4777
pip4p1a	4778
pip4p2	2388
pip5k1ba	2877
pip5k1ca	5561
pip5kl1	1787
pipox	1591
pir	1651
pithd1	1424
pitpnab	5828
pitpnb	4134
pitpnc1a	2715
pitpnc1b	4947
pitpnm3	7055
pitrm1	4202
pitx1	2284
pitx2	1809
pitx3	2362
piwil1	4017
piwil2	4062
pjvk	1557
pkd1a	16450
pkd1b	12340
pkd1l3	4138
pkd2	4153
pkd2l1	2479
pkdc	1367
pkdccb	2491
pkia	4098
pkib	662
pkig	1285
pklr	2063
pkma	3287
pkmyt1	2270
pkn1a	5117
pkn2	5354
pkn3	4323
pknox1.1	3126
pknox2	4862
pkp2	3209
pkp3a	4040
pks1	6277
pla1a	2633
pla2g12a	1376
pla2g12b	3115
pla2g15	2362
pla2g1b	792
pla2g3	2881
pla2g4ab	6106
pla2g6	4651
pla2g7	2656
pla2r1	5455
plaa	2854
plaat1	1285
plaat1l	1214
plac8l1	1342
plag1	1884
plagl2	7636
plat	3272
plaua	1767
plb1	4265
plbd1	2429
plbd2	2317
plcb2	4426
plcd1a	3524
plcd3a	5301
plcd4a	3074
plcd4b	3403
plce1	10216
plcg1	7320
plcg2	5579
plch1	7136
plch2a	6109
plch2b	3813
plcl1	4279
plcxd1	2196
plcxd2	2640
plcxd3	4139
pld1a	6353
pld1b	6881
pld2	5934
pld3	2846
pld5	2355
pld6	1729
pleca	15784
plek	1333
plek2	1818
plekha3	5694
plekha7b	5802
plekha8	3581
plekhb1	1058
plekhb2	4699
plekhd1	2897
plekhf1	1611
plekhf2	2425
plekhg2	3539
plekhg4	7262
plekhg5b	6033
plekhg6	3459
plekhg7	2983
plekhh1	7293
plekhh2	6180
plekhh3	5215
plekhj1	2033
plekhm1	4333
plekhm2	6868
plekhm3	3995
plekhn1	2997
plekho2	4647
plg	2771
plgrkt	2578
plin2	1659
plin3	2850
plin6	1331
plk1	3607
plk2b	2957
plk3	4409
plk4	3249
pllp	2241
pln	1266
plod1a	3713
plod2	3476
plp1a	1784
plp1b	1930
plp2	1806
plpbp	1624
plpp1a	2692
plpp2a	2128
plpp2b	6383
plpp3	3312
plpp4	6480
plpp5	4525
plpp6	3681
plppr1	2852
plppr2a	3870
plppr3b	4955
plppr5b	3723
plrg1	2204
pltp	1725
plvapa	3112
plvapb	1855
plxdc2	3643
plxna1b	9565
plxna2	11304
plxna4	10330
plxnb1a	9045
plxnb1b	10473
plxnb2b	9204
plxnb3	5288
plxnc1	5114
plxnd1	3854
pmch	730
pmchl	1612
pmela	2851
pmelb	2131
pmepa1	1476
pmm2	3059
pmp22a	1579
pmp22b	2907
pmpca	2269
pmpcb	1635
pms1	3007
pms2	3108
pmt	3478
pnisr	3420
pnkd	3783
pnkp	2414
pnn	2714
pno1	1134
pnoca	3088
pnocb	2113
pnp4a	1398
pnp5a	2110
pnp5b	1711
pnp6	3079
pnpla2	2770
pnpla3	4063
pnpla4	1012
pnpla6	7701
pnpla7a	8754
pnpla7b	7239
pnpla8	3451
pnpo	2269
pnrc1	4544
pnrc2	3288
pnx	1300
poc1a	4208
poc1b	1908
poc1bl	3557
poc5	2325
podn	3367
podxl	4496
podxl2	1805
pof1b	4807
pofut1	1929
pofut2	2756
poglut1	2693
poglut2	1955
poglut3	1954
pola1	5495
pola2	2458
polb	2257
pold1	3758
pold2	1963
pold3	1617
pold4	614
poldip2	3223
poldip3	2280
pole	7252
pole2	1802
pole3	1878
pole4	540
polg	4495
polg2	2168
polh	2671
poli	3459
polk	3354
poll	2539
polm	2162
poln	8204
polq	9309
polr1a	5315
polr1b	3642
polr1c	1385
polr1d	728
polr1e	1394
polr1f	1943
polr1g	1666
polr1h	1070
polr2a	7830
polr2b	3762
polr2c	1426
polr2d	489
polr2eb	899
polr2f	963
polr2gl	718
polr2h	1039
polr2i	766
polr2j	581
polr2k	496
polr2l	507
polr2m	4680
polr3a	5000
polr3b	3750
polr3c	1913
polr3d	1488
polr3e	2716
polr3g	1229
polr3glb	1291
polr3h	1308
polr3k	731
polrmt	4974
pom121	4932
pomca	826
pomgnt1	5655
pomgnt2	5536
pomk	1442
pomp	638
pomt1	3156
pomt2	3892
ponzr1	2104
ponzr2	1282
ponzr4	1522
pop1	3377
pop4	1805
pop5	1295
pop7	2293
popdc2	3300
popdc3	1855
porb	3909
postna	3453
postnb	2595
pot1	2636
pou1f1	2339
pou2f1b	8399
pou2f2a	3918
pou2f3	1868
pou3f1	2208
pou3f2a	2123
pou3f2b	1637
pou3f3a	3058
pou3f3b	3828
pou4f1	2278
pou4f2	2171
pou4f3	1348
pou5f3	3128
pou6f1	4390
pou6f2	3513
ppa1a	1814
ppa1b	1373
ppa2	1612
ppan	2953
ppap2d	3022
pparab	2490
ppardb	3844
pparg	3110
ppargc1a	7327
ppargc1b	8949
ppat	2286
ppcdc	864
ppcs	1473
ppdpfa	979
ppef1	4553
ppfia1	4819
ppfia2	5410
ppfia3	8635
ppfia4	5304
ppfibp1a	3777
ppfibp1b	4084
ppfibp2a	3335
ppfibp2b	3547
pphln1	2169
ppiaa	876
ppib	1012
ppid	1597
ppie	1124
ppifa	1048
ppig	3817
ppih	1103
ppil1	1133
ppil2	1832
ppil3	1194
ppil6	1052
ppl	6004
ppm1aa	6333
ppm1ba	4578
ppm1bb	6537
ppm1da	5335
ppm1e	2019
ppm1f	4009
ppm1g	3658
ppm1h	5393
ppm1j	5238
ppm1la	4000
ppm1lb	1949
ppm1na	1820
ppm1nb	3391
ppme1	1720
ppox	2044
ppp1caa	3617
ppp1cab	2158
ppp1cc	1887
ppp1r10	4432
ppp1r11	2833
ppp1r12a	4986
ppp1r12c	3460
ppp1r13bb	6501
ppp1r13l	3762
ppp1r14aa	1327
ppp1r14bb	3892
ppp1r14c	3007
ppp1r15b	2554
ppp1r16a	4422
ppp1r16b	5599
ppp1r17	498
ppp1r18	5538
ppp1r1b	3396
ppp1r1c	1867
ppp1r2	1138
ppp1r21	4779
ppp1r26	4210
ppp1r27b	1504
ppp1r32	1309
ppp1r35	1214
ppp1r37	6612
ppp1r3ab	4493
ppp1r3ca	2248
ppp1r3da	2136
ppp1r3db	1099
ppp1r3g	1693
ppp1r42	1860
ppp1r7	3224
ppp1r8b	2066
ppp1r9a	6310
ppp1r9ala	5791
ppp1r9bb	4201
ppp2cab	1877
ppp2r2aa	5086
ppp2r2ca	5080
ppp2r2d	2931
ppp2r3b	3223
ppp2r3c	1878
ppp2r5a	4774
ppp2r5b	7451
ppp2r5ca	4666
ppp2r5cb	5245
ppp2r5d	7329
ppp2r5eb	3007
ppp3ca	3174
ppp3cca	3917
ppp3r1a	3110
ppp4r1l	3714
ppp4r2b	2091
ppp4r3b	5103
ppp4r4	4454
ppp5c	2582
ppp6c	1810
ppp6r2a	4907
ppp6r2b	9227
ppp6r3	4051
pprc1	4472
ppt1	1395
ppt2b	3691
pptc7a	3329
ppwd1	2016
pqbp1	1123
praf2	3500
prc1b	2638
prcc	2328
prcp	2542
prdm10	5323
prdm11	6641
prdm13	3009
prdm14	2579
prdm15	4338
prdm16	6850
prdm1a	3191
prdm1c	2635
prdm2a	5810
prdm2b	7256
prdm4	3077
prdm5	5096
prdm8	2085
prdm8b	2922
prdx1	1259
prdx2	1045
prdx3	925
prdx4	981
prdx5	1052
prdx6	968
preb	2245
prelid1a	1644
prelid3a	3032
prelid3b	2158
prelp	1858
prep	3474
prepl	4100
prex1	7266
prex2	6532
prf1.3	1931
prf1.5	2378
prg4b	3033
prickle1a	3672
prickle1b	4107
prickle2b	5796
prickle3	3451
prim1	1591
prim2	1817
prima1	1629
primpol	3174
prkaa1	4524
prkaa2	5447
prkab1a	2485
prkab1b	1810
prkab2	3202
prkacaa	5029
prkacab	4944
prkacba	4670
prkacbb	3002
prkag3a	4847
prkag3b	741
prkar1aa	1432
prkar2aa	3244
prkar2ab	1305
prkcaa	6815
prkcda	3531
prkcea	6538
prkcg	3438
prkcha	5316
prkci	3556
prkcq	3185
prkcsh	2144
prkcz	3022
prkd1	2397
prkd2	4875
prkd3	4881
prkd4	2800
prkdc	12746
prkg1l	2926
prkg3	3088
prkn	2230
prkrip1	1047
prkx	4748
prl	1384
prl2	1663
prlh2	615
prlh2r	1742
prlhr2a	2219
prlra	2820
prlrb	2197
prmt1	2499
prmt2	693
prmt3	1876
prmt5	2565
prmt6	1267
prmt7	2799
prmt9	3583
proca1	2842
prodh2	1773
prodha	3619
prodhb	1798
prok1	1180
prokr1a	1256
prokr1b	3076
prom1a	7353
prom1b	4685
prom2	3890
prop1	2385
prorp	2246
pros1	3511
proser1	3851
proser3	2687
prox1a	3101
prox2	2923
prox3	3814
proza	2112
prozb	1452
prpf18	1964
prpf19	2291
prpf3	2988
prpf31	1835
prpf38a	1366
prpf38b	2451
prpf39	3087
prpf40a	3172
prpf4bb	4247
prpf6	4263
prpf8	7639
prph	1654
prph2a	2236
prph2b	2866
prph2la	1254
prps1b	2178
prr12b	9178
prr13	1664
prr14	5537
prr15lb	1047
prr16	3756
prr18	2499
prr33	3870
prr35	2276
prr5a	2049
prrc1	3295
prrc2a	9125
prrc2b	9431
prrc2c	10670
prrg1	2701
prrg2	660
prrg4	2501
prrt1	5778
prrt2	3901
prrx1b	2195
prss1	954
prss12	3155
prss16	1734
prss35	2744
prss56	3096
prtfdc1a	1143
prtfdc1b	1329
prtga	7728
prune	2026
prune2	2357
prx	12499
prxl2b	1063
prxl2c	1388
psap	2726
psat1	1532
psd2	5729
psda	9647
psen1	3444
psenen	572
psip1a	2417
pskh1	7541
psma1	1151
psma2	1621
psma4	1126
psma5	1183
psma6a	1731
psma8	1245
psmb1	922
psmb10	1225
psmb11a	2098
psmb12	1016
psmb13a	1510
psmb2	871
psmb3	883
psmb5	1238
psmb7	1071
psmb8a	1550
psmb9a	1595
psmc2	1533
psmc3	1462
psmc3ip	1378
psmc4	1734
psmc5	1596
psmc6	1417
psmd1	3276
psmd10	1463
psmd11b	2317
psmd12	1800
psmd13	608
psmd14	1145
psmd2	3359
psmd3	1860
psmd5	3040
psmd6	1435
psmd7	1440
psmd8	1775
psmd9	1331
psme1	1034
psme2	1076
psme3	1573
psme3ip1	1346
psme4a	7149
psmg1	1274
psmg2	1405
psmg4	718
psph	1334
pstpip1a	1478
pstpip1b	2694
pstpip2	2008
ptar1	5029
ptbp1b	4239
ptcd1	2481
ptcd2	1641
ptcd3	2150
ptch1	7888
ptch2	6676
ptchd1	4566
ptchd4	3179
ptdss1b	2607
ptdss2	5316
ptena	3060
pter	2446
ptgdsa	1056
ptger1a	2200
ptger1c	1359
ptger3	6314
ptger4a	3595
ptger4b	2800
ptger4c	2900
ptges	1608
ptges3a	1701
ptges3l	819
ptgfr	3743
ptgir	4884
ptgis	2196
ptgr2	1918
ptgs1	2555
ptgs2b	2856
pth1b	252
pth1r	6246
pth2	1103
pth2ra	3400
pth3r	2891
pth4	860
pthlha	3093
ptk2bb	4197
ptk6b	2098
ptk7b	5324
ptmab	1179
ptn	2146
ptp4a1	2380
ptp4a2b	2133
ptpa	1996
ptpdc1a	3444
ptpdc1b	2808
ptpmt1	1373
ptpn1	3760
ptpn11a	2377
ptpn11b	5217
ptpn12	7015
ptpn13	8700
ptpn20	7191
ptpn21	5644
ptpn22	3498
ptpn23a	6672
ptpn2a	2022
ptpn2b	2268
ptpn3	3490
ptpn4a	7827
ptpn6	2680
ptpn9a	3551
ptpn9b	4945
ptpra	5023
ptprc	4661
ptprdb	9467
ptprea	3273
ptprga	6067
ptprk	6558
ptprn2	5359
ptprna	4186
ptprnb	3937
ptpro	9522
ptprq	11706
ptprr	4452
ptprsa	10169
ptprua	5593
ptprub	6875
ptprz1b	7976
ptrh1	824
ptrh2	765
ptrhd1	855
pts	883
pttg1	753
pttg1ipa	1443
pttg1ipb	1375
ptx3a	2899
pudp	1372
pum1	5248
pum2	6297
pum3	3005
puraa	4942
purab	6592
purba	3335
purbb	2396
purg	2838
pus1	1771
pus10	2232
pus3	1915
pus7	2490
pus7l	3684
pusl1	1711
pvalb5	853
pvalb6	637
pvalb8	888
pvalb9	1059
pvrl2l	6579
pwp1	2403
pwp2h	3025
pwwp2a	3970
pwwp2b	4608
pxdc1b	3462
pxk	5587
pxmp2	1328
pxmp4	1208
pxylp1	2613
pycard	1442
pycr1a	1475
pycr1b	2224
pycr3	2555
pygb	6712
pygl	3292
pygma	2587
pygo2	4407
pym1	1439
pyroxd1	1876
pyroxd2	2123
pyya	1096
pyyb	725
qars1	2882
qdpra	1836
qki2	4939
qkia	9443
qpctla	2578
qrsl1	1856
qser1	6457
qsox1	3822
qtrt1	2502
qtrt2	2646
r3hcc1	4218
r3hcc1l	3505
r3hdm4	4041
rab10	2331
rab11al	2655
rab11fip1a	5437
rab11fip3	6527
rab11fip4a	5082
rab11fip4b	4347
rab11fip5a	9773
rab12	3678
rab14l	3152
rab15	2458
rab18a	2524
rab1ba	2233
rab20	1936
rab21	1539
rab22a	4750
rab23	3618
rab24	2754
rab25b	1428
rab27a	2911
rab27b	7397
rab28	2661
rab2a	1882
rab30	2226
rab31	3585
rab32a	2005
rab32b	1069
rab33a	4409
rab33ba	2111
rab34a	2329
rab35b	3057
rab38a	1064
rab38b	2615
rab38c	1164
rab3ab	4241
rab3b	1067
rab3c	1840
rab3db	3042
rab3gap1	4559
rab3gap2	4991
rab3il1	5689
rab3ip	3459
rab40c	3113
rab41	2893
rab42a	2431
rab42b	2624
rab44	4497
rab4b	3195
rab5aa	3253
rab5ab	2731
rab5b	4620
rab5c	2423
rab5if	2125
rab6ba	4799
rab9a	1999
rab9b	5212
rabac1	1656
rabep1	3651
rabep2	2261
rabepk	1759
rabgap1l	5487
rabgap1l2	1520
rabgef1	3867
rabgef1l	4033
rabggta	2510
rabggtb	3269
rabif	1012
rabl2	1732
rabl3	1105
rabl6b	5573
rac2	1271
racgap1	3063
rack1	1118
rad1	1849
rad17	2769
rad18	1688
rad21l1	2944
rad23aa	2299
rad23ab	4257
rad23b	1784
rad51	3063
rad51ap1	1702
rad51c	1236
rad51d	3144
rad52	1671
rad54b	3294
rad54l	2661
rad54l2	7439
rad9a	1816
rad9b	1391
radil	7516
radx	3096
rae1	2423
raf1a	4104
rag1	3224
rag2	1772
rai14	5286
ralaa	5020
ralba	2361
ralbp1	3807
ralgapa1	11642
ralgapa2	8878
ralgps2	3827
ramp1	1886
ramp2	2550
ran	1233
ranbp1	1893
ranbp10	2687
ranbp2	10282
ranbp3b	3013
ranbp9	6028
rangap1a	2430
rangap1b	2472
rangrf	1203
rap1gap	5112
rap1gap2a	3266
rap1gds1	5861
rap2c	2561
rapgef1b	4647
rapgef2	9876
rapgef3	3438
rapgef4	4591
rapgef5a	6947
rapgefl1	2214
raph1b	7697
rapsn	4201
raraa	6108
rars1	2402
rars2	1972
rasa1a	4879
rasa2	5554
rasa3	6380
rasal3	4292
rasd1	1292
rasd2	1532
rasd3	973
rasd4	1546
rasef	4304
rasgrf1	7160
rasgrf2a	7762
rasgrf2b	5983
rasgrp3	3393
rasgrp4	3651
rasip1	3995
rasl10a	3140
rasl11a	2244
rasl11b	1562
rasl12	1562
rassf1	2068
rassf10a	4988
rassf10b	2510
rassf11	2433
rassf2b	4135
rassf3	7529
rassf4a	1594
rassf5	2813
rassf6	2578
rassf7a	2357
rassf8b	4739
rassf9	3265
raver1	4202
raver2	14094
rb1	4146
rb1cc1	6089
rbbp4	2227
rbbp5	2102
rbbp8	2396
rbbp8l	1778
rbck1	4449
rbfox1l	1576
rbfox2	4013
rbfox3a	2447
rbis	2420
rbks	1853
rbl2	1941
rbm10	3718
rbm12	3568
rbm12ba	2082
rbm12bb	2599
rbm14b	10302
rbm15	4788
rbm15b	4533
rbm17	1596
rbm18	1598
rbm19	3267
rbm20	4247
rbm22	1976
rbm24a	3522
rbm24b	2161
rbm25a	3040
rbm25b	3443
rbm26	3868
rbm27	4100
rbm28	2771
rbm33a	6100
rbm38	2451
rbm39b	4057
rbm4.1	3250
rbm41	1538
rbm42	1628
rbm44	3185
rbm45	2584
rbm47	6135
rbm48	1288
rbm7	1543
rbm8a	1016
rbms1a	3672
rbms2b	4555
rbms3	3779
rbmx	2020
rbmx2	1527
rbp1.1	1177
rbp2b	665
rbp3	2258
rbp4	1368
rbp4l	1284
rbp5	975
rbp7b	1233
rbpjb	5738
rbpjl	4278
rbx1	519
rc3h1b	7585
rc3h2	8570
rcan3	4146
rcbtb2	1455
rcc1	1991
rcc1l	2683
rcc2	3638
rce1a	2626
rchy1	1648
rcl1	1230
rcn1	2381
rcn2	2537
rcn3	1137
rcor2	4331
rcor3	5699
rcvrn2	1777
rcvrna	691
rd3	3274
rd3l	2061
rdh1	1517
rdh10a	2465
rdh12	1983
rdh12l	1370
rdh14b	1451
rdh5	1828
rdh8a	1975
rdm1	1148
rec114	1072
rec8b	2736
reck	6549
recql	3521
recql4	5692
recql5	4154
reep1	3056
reep2	3328
reep3b	4333
reep5	947
reep6	1227
rel	4362
rela	3033
relb	3536
relch	4908
rell1	2523
rell2	3031
reln	11466
relt	3497
rem1	2061
rem2	1702
ren	2208
renbp	1454
rep15	906
reps1	7710
reps2	3356
rer1	3285
rerea	7512
rereb	5174
rerg	1952
rergla	3068
rerglb	1686
rest	4397
ret	4473
retreg1	4181
retreg2	4507
retreg3	3323
retsat	2416
rev1	4942
rev3l	10637
rex1bd	966
rexo1	4948
rexo4	2427
rfc1	4227
rfc2	1315
rfc3	1584
rfc4	1666
rfc5	698
rfesd	1224
rfk	2333
rflna	4236
rflnb	1984
rft1	2078
rftn1a	6302
rfx1a	3608
rfx1b	5421
rfx3	8472
rfx4	3207
rfx6	3335
rfxank	1534
rfxap	1667
rgl1	4271
rgl2	3427
rgma	4432
rgmb	3407
rgmd	2760
rgp1	2070
rgra	1057
rgrb	1172
rgs11	2186
rgs12b	6391
rgs14b	2784
rgs17	5501
rgs18	3159
rgs2	1302
rgs20	2256
rgs3a	4029
rgs5b	1107
rgs6	3231
rgs7a	3251
rgs7bpa	2602
rgs9a	2480
rgs9bp	1305
rh50	1433
rhag	2722
rhbdd1	2903
rhbdd2	1602
rhbdd3	1803
rhbdf1a	4032
rhbdf1b	5041
rhbdl1	5809
rhbdl2	2427
rhbdl3	3919
rhbg	2595
rhcga	2622
rhcgb	2424
rhd	3102
rheb	1561
rhebl1	2525
rhno1	1320
rhoab	3248
rhobtb3	2903
rhobtb4	8646
rhof	1805
rhogb	1943
rhogd	3208
rhoh	2938
rhoq	4739
rhot1a	4016
rhot1b	3526
rhot2	3183
rhoua	5687
rhoub	3133
rhov	2287
rhpn1	6860
rhpn2	4423
ribc1	1528
ribc2	1417
ric1	7807
ric3a	3312
ric3b	4156
ric8a	2540
ric8b	4179
rida	1193
rif1	8978
rilp	2895
rilpl1	3089
rilpl2	1257
rimbp2	5103
rimkla	7542
rims1b	6749
rims2a	6850
rims3	4287
rin2	7206
rin3	5478
rinl	4104
rint1	2696
riok1	2141
riok2	1954
riok3	1656
riox1	2546
riox2	2000
ripk1l	3359
ripk3	2193
ripk4	3044
ripor1	7768
ripor2	6680
ripply2	884
rlbp1a	1598
rlbp1b	2178
rlf	6273
rlim	4185
rln1	1119
rln3a	1337
rln3b	1172
rmdn1	1145
rmdn3	3037
rmi1	3849
rmi2	1074
rmnd1	2208
rmnd5b	2945
rnaseh1	1396
rnaseh2a	1246
rnaseh2b	1187
rnaseh2c	714
rnasekb	1084
rnaset2	1022
rnaset2l	1223
rnd1b	3824
rnd2	1990
rnd3a	2668
rnf10	3907
rnf103	5894
rnf111	5410
rnf113a	1161
rnf114	2398
rnf115	1720
rnf11a	2227
rnf11b	3094
rnf121	1487
rnf122	2879
rnf13	2813
rnf130	4196
rnf139	4133
rnf14	3042
rnf141	4943
rnf144aa	6818
rnf150a	6374
rnf151	1386
rnf152	4062
rnf157	4708
rnf165a	6956
rnf165b	7877
rnf167	3650
rnf17	5551
rnf170	1781
rnf175	1459
rnf180	2799
rnf181	2441
rnf182	3539
rnf183	1690
rnf185	2473
rnf19a	5213
rnf19b	6693
rnf2	2380
rnf20	3745
rnf207a	3012
rnf208	3590
rnf213a	17128
rnf213b	15719
rnf214	2009
rnf215	2971
rnf216	1114
rnf217	4479
rnf220b	2692
rnf24	3685
rnf25	1799
rnf26	3676
rnf32	2866
rnf34a	3059
rnf34b	4175
rnf38	4116
rnf4	1283
rnf40	3677
rnf41	2439
rnf41l	1741
rnf44	5972
rnf5	2125
rnf6	4135
rnf7	817
rnf8	1944
rnft1	2387
rnft2	2390
rngtt	2635
rnpc3	1989
rnpepl1	3120
ro60	3509
robo1	7082
robo2	8077
robo3	5563
robo4	4554
rock1	6591
rock2a	6579
rogdi	4226
rom1a	1960
rom1b	1293
romo1	543
ropn1l	1749
ror1	5729
ror2	4302
roraa	5185
rorb	6332
rorc	3508
rorca	5099
rp1l1a	10104
rp2	1971
rp9	1570
rpa1	2780
rpa2	1452
rpa3	646
rpain	896
rpap1	5076
rpap2	2276
